LRIS V FILTER, printed from ~mhc/keck/filters/filter_v.spc  
by mhc 9/8/97.  


Column     Wavelength      Value
     758     5584.9302       6.63832545E-01
     759     5587.4199       6.63778186E-01
     760     5589.9102       6.61029160E-01
     761     5592.3999       6.58600569E-01
     762     5594.8901       6.59841061E-01
     763     5597.3799       6.56984329E-01
     764     5599.8701       6.56785727E-01
     765     5602.3599       6.52764738E-01
     766     5604.8501       6.52070999E-01
     767     5607.3398       6.48675084E-01
     768     5609.8301       6.45088315E-01
     769     5612.3198       6.43401980E-01
     770     5614.8101       6.40636683E-01
     771     5617.2998       6.39728904E-01
     772     5619.7900       6.38268471E-01
     773     5622.2798       6.37910247E-01
     774     5624.7700       6.34834766E-01
     775     5627.2598       6.33340955E-01
     776     5629.7500       6.30458176E-01
     777     5632.2402       6.28238261E-01
     778     5634.7300       6.27419949E-01
     779     5637.2202       6.23482823E-01
     780     5639.7100       6.23560309E-01
     781     5642.2002       6.20869815E-01
     782     5644.6899       6.17358744E-01
     783     5647.1802       6.16272151E-01
     784     5649.6699       6.12569332E-01
     785     5652.1602       6.11951351E-01
     786     5654.6499       6.08795524E-01
     787     5657.1401       6.08657718E-01
     788     5659.6299       6.03300452E-01
     789     5662.1201       6.00626945E-01
     790     5664.6099       5.99474311E-01
     791     5667.1001       5.98415494E-01
     792     5669.5898       5.95417440E-01
     793     5672.0801       5.93369484E-01
     794     5674.5698       5.89601457E-01
     795     5677.0601       5.88766277E-01
     796     5679.5498       5.88063061E-01
     797     5682.0400       5.84698498E-01
     798     5684.5298       5.81315875E-01
     799     5687.0200       5.79480410E-01
     800     5689.5098       5.77986360E-01
     801     5692.0000       5.75771213E-01
     802     5694.4902       5.73231459E-01
     803     5696.9800       5.68389654E-01
     804     5699.4702       5.66982150E-01
     805     5701.9600       5.65385580E-01
     806     5704.4502       5.63554287E-01
     807     5706.9399       5.60895920E-01
     808     5709.4302       5.59111178E-01
     809     5711.9199       5.56413651E-01
     810     5714.4102       5.53132236E-01
     811     5716.8999       5.51454186E-01
     812     5719.3901       5.49806356E-01
     813     5721.8799       5.44008076E-01
     814     5724.3701       5.44574976E-01
     815     5726.8599       5.42438984E-01
     816     5729.3501       5.39200366E-01
     817     5731.8398       5.36204517E-01
     818     5734.3301       5.32778025E-01
     819     5736.8198       5.31398356E-01
     820     5739.3101       5.29522181E-01
     821     5741.7998       5.26472628E-01
     822     5744.2900       5.22623181E-01
     823     5746.7798       5.20836473E-01
     824     5749.2700       5.15949428E-01
     825     5751.7598       5.15707791E-01
     826     5754.2500       5.15842378E-01
     827     5756.7402       5.10471702E-01
     828     5759.2300       5.09387851E-01
     829     5761.7202       5.07268667E-01
     830     5764.2100       5.03412902E-01
     831     5766.7002       5.00786841E-01
     832     5769.1899       4.99508917E-01
     833     5771.6802       4.97105628E-01
     834     5774.1699       4.93429780E-01
     835     5776.6602       4.90955770E-01
     836     5779.1499       4.87862080E-01
     837     5781.6401       4.86618042E-01
     838     5784.1299       4.82921779E-01
     839     5786.6201       4.78671104E-01
     840     5789.1099       4.77949381E-01
     841     5791.6001       4.74941552E-01
     842     5794.0898       4.72899556E-01
     843     5796.5801       4.71307367E-01
     844     5799.0698       4.67473507E-01
     845     5801.5601       4.65106130E-01
     846     5804.0498       4.62305725E-01
     847     5806.5400       4.60373431E-01
     848     5809.0298       4.57703382E-01
     849     5811.5200       4.53898668E-01
     850     5814.0098       4.52516258E-01
     851     5816.5000       4.50175256E-01
     852     5818.9902       4.45790350E-01
     853     5821.4800       4.45501566E-01
     854     5823.9702       4.40866649E-01
     855     5826.4600       4.38675940E-01
     856     5828.9502       4.35718417E-01
     857     5831.4399       4.33875978E-01
     858     5833.9302       4.31909144E-01
     859     5836.4199       4.27945077E-01
     860     5838.9102       4.24920082E-01
     861     5841.3999       4.23834801E-01
     862     5843.8901       4.19773072E-01
     863     5846.3799       4.17894959E-01
     864     5848.8701       4.15935755E-01
     865     5851.3599       4.12946790E-01
     866     5853.8501       4.10718977E-01
     867     5856.3398       4.08034563E-01
     868     5858.8301       4.04017657E-01
     869     5861.3198       4.02346611E-01
     870     5863.8101       4.00815099E-01
     871     5866.2998       3.95851463E-01
     872     5868.7900       3.94934118E-01
     873     5871.2798       3.92298162E-01
     874     5873.7700       3.89564514E-01
     875     5876.2598       3.87168109E-01
     876     5878.7500       3.84087473E-01
     877     5881.2402       3.80639970E-01
     878     5883.7300       3.79615366E-01
     879     5886.2202       3.76797467E-01
     880     5888.7100       3.73367488E-01
     881     5891.2002       3.70587766E-01
     882     5893.6899       3.69764417E-01
     883     5896.1802       3.65682900E-01
     884     5898.6699       3.63525063E-01
     885     5901.1602       3.61454964E-01
     886     5903.6499       3.58649075E-01
     887     5906.1401       3.55434656E-01
     888     5908.6299       3.53769422E-01
     889     5911.1201       3.50479364E-01
     890     5913.6099       3.47952783E-01
     891     5916.1001       3.46174836E-01
     892     5918.5898       3.43398690E-01
     893     5921.0801       3.41728985E-01
     894     5923.5698       3.38496715E-01
     895     5926.0601       3.35033000E-01
     896     5928.5498       3.32841694E-01
     897     5931.0400       3.30076158E-01
     898     5933.5298       3.28289568E-01
     899     5936.0200       3.25913072E-01
     900     5938.5098       3.22660983E-01
     901     5941.0000       3.20039213E-01
     902     5943.4902       3.17609876E-01
     903     5945.9800       3.16019386E-01
     904     5948.4702       3.13892245E-01
     905     5950.9600       3.11611861E-01
     906     5953.4502       3.08545768E-01
     907     5955.9399       3.05876851E-01
     908     5958.4302       3.03941935E-01
     909     5960.9199       3.01871896E-01
     910     5963.4102       2.99100876E-01
     911     5965.8999       2.97166467E-01
     912     5968.3901       2.93985575E-01
     913     5970.8799       2.92673439E-01
     914     5973.3701       2.88777113E-01
     915     5975.8599       2.86640853E-01
     916     5978.3501       2.84392089E-01
     917     5980.8398       2.81506509E-01
     918     5983.3301       2.78213501E-01
     919     5985.8198       2.77017772E-01
     920     5988.3101       2.75440753E-01
     921     5990.7998       2.72971153E-01
     922     5993.2900       2.70467311E-01
     923     5995.7798       2.68219054E-01
     924     5998.2700       2.65447497E-01
     925     6000.7598       2.62379706E-01
     926     6003.2500       2.60849327E-01
     927     6005.7402       2.58181691E-01
     928     6008.2300       2.55612999E-01
     929     6010.7202       2.54349619E-01
     930     6013.2100       2.51574039E-01
     931     6015.7002       2.48948023E-01
     932     6018.1899       2.47243375E-01
     933     6020.6802       2.46150598E-01
     934     6023.1699       2.42084950E-01
     935     6025.6602       2.40812317E-01
     936     6028.1499       2.38573760E-01
     937     6030.6401       2.36098960E-01
     938     6033.1299       2.34197646E-01
     939     6035.6201       2.31815055E-01
     940     6038.1099       2.30717868E-01
     941     6040.6001       2.28073254E-01
     942     6043.0898       2.26000100E-01
     943     6045.5801       2.22841576E-01
     944     6048.0698       2.21121073E-01
     945     6050.5601       2.19635174E-01
     946     6053.0498       2.17592299E-01
     947     6055.5400       2.15048730E-01
     948     6058.0298       2.13189781E-01
     949     6060.5200       2.11106092E-01
     950     6063.0098       2.08533436E-01
     951     6065.5000       2.06462383E-01
     952     6067.9902       2.04837590E-01
     953     6070.4800       2.02207804E-01
     954     6072.9702       2.01117665E-01
     955     6075.4600       1.98350191E-01
     956     6077.9502       1.96694329E-01
     957     6080.4399       1.94685876E-01
     958     6082.9302       1.92236036E-01
     959     6085.4199       1.91269487E-01
     960     6087.9102       1.87942117E-01
     961     6090.3999       1.87187731E-01
     962     6092.8901       1.84814602E-01
     963     6095.3799       1.83792591E-01
     964     6097.8701       1.81717217E-01
     965     6100.3599       1.79216295E-01
     966     6102.8501       1.78016722E-01
     967     6105.3398       1.75629556E-01
     968     6107.8301       1.73804328E-01
     969     6110.3198       1.72402516E-01
     970     6112.8101       1.70497045E-01
     971     6115.2998       1.68182820E-01
     972     6117.7900       1.67372137E-01
     973     6120.2798       1.65530801E-01
     974     6122.7700       1.62991896E-01
     975     6125.2598       1.61069959E-01
     976     6127.7500       1.60477415E-01
     977     6130.2402       1.57811731E-01
     978     6132.7300       1.55859515E-01
     979     6135.2202       1.54685289E-01
     980     6137.7100       1.52848452E-01
     981     6140.2002       1.51110530E-01
     982     6142.6899       1.49734288E-01
     983     6145.1802       1.47925019E-01
     984     6147.6699       1.46222860E-01
     985     6150.1602       1.44664794E-01
     986     6152.6499       1.42747208E-01
     987     6155.1401       1.41822010E-01
     988     6157.6299       1.39843911E-01
     989     6160.1201       1.37930781E-01
     990     6162.6099       1.36920273E-01
     991     6165.1001       1.35044008E-01
     992     6167.5898       1.33361876E-01
     993     6170.0801       1.31625295E-01
     994     6172.5698       1.30444065E-01
     995     6175.0601       1.28791586E-01
     996     6177.5498       1.27740800E-01
     997     6180.0400       1.25887260E-01
     998     6182.5298       1.24617547E-01
     999     6185.0200       1.22674733E-01
    1000     6187.5098       1.21488884E-01
    1001     6190.0000       1.20155126E-01
    1002     6192.4902       1.18700773E-01
    1003     6194.9800       1.17638737E-01
    1004     6197.4702       1.15604877E-01
    1005     6199.9600       1.14336170E-01
    1006     6202.4502       1.13116294E-01
    1007     6204.9399       1.11982927E-01
    1008     6207.4302       1.10604435E-01
    1009     6209.9199       1.08959831E-01
    1010     6212.4102       1.07535213E-01
    1011     6214.8999       1.06439896E-01
    1012     6217.3901       1.04571268E-01
    1013     6219.8799       1.03239164E-01
    1014     6222.3701       1.02723375E-01
    1015     6224.8599       1.00952841E-01
    1016     6227.3501       9.99606103E-02
    1017     6229.8398       9.84323025E-02
    1018     6232.3301       9.75255817E-02
    1019     6234.8198       9.62462202E-02
    1020     6237.3101       9.48418528E-02
    1021     6239.7998       9.37661678E-02
    1022     6242.2900       9.26585421E-02
    1023     6244.7798       9.14713293E-02
    1024     6247.2700       9.03449506E-02
    1025     6249.7598       8.91755894E-02
    1026     6252.2500       8.78452510E-02
    1027     6254.7402       8.69027227E-02
    1028     6257.2300       8.57506841E-02
    1029     6259.7202       8.46363902E-02
    1030     6262.2100       8.31186622E-02
    1031     6264.7002       8.19323882E-02
    1032     6267.1899       8.14868510E-02
    1033     6269.6802       8.00266564E-02
    1034     6272.1699       7.90248811E-02
    1035     6274.6602       7.81523064E-02
    1036     6277.1499       7.70024955E-02
    1037     6279.6401       7.62438178E-02
    1038     6282.1299       7.52515197E-02
    1039     6284.6201       7.44275972E-02
    1040     6287.1099       7.33360350E-02
    1041     6289.6001       7.22401738E-02
    1042     6292.0898       7.09062815E-02
    1043     6294.5801       6.99686408E-02
    1044     6297.0698       6.93081468E-02
    1045     6299.5601       6.84419423E-02
    1046     6302.0498       6.72692880E-02
    1047     6304.5400       6.64497316E-02
    1048     6307.0298       6.53520375E-02
    1049     6309.5200       6.47296160E-02
    1050     6312.0103       6.36935383E-02
    1051     6314.5000       6.27360120E-02
    1052     6316.9902       6.19271994E-02
    1053     6319.4800       6.15266077E-02
    1054     6321.9702       6.02978058E-02
    1055     6324.4600       5.95952272E-02
    1056     6326.9502       5.86821400E-02
    1057     6329.4399       5.76397404E-02
    1058     6331.9302       5.73231243E-02
    1059     6334.4199       5.63467741E-02
    1060     6336.9102       5.52985147E-02
    1061     6339.3999       5.49031831E-02
    1062     6341.8901       5.39648719E-02
    1063     6344.3799       5.28326929E-02
    1064     6346.8701       5.24127558E-02
    1065     6349.3599       5.15457578E-02
    1066     6351.8501       5.10360003E-02
    1067     6354.3398       5.00146598E-02
    1068     6356.8301       4.94982824E-02
    1069     6359.3198       4.84063588E-02
    1070     6361.8101       4.79520895E-02
    1071     6364.2998       4.68508825E-02
    1072     6366.7900       4.65586558E-02
    1073     6369.2798       4.59438302E-02
    1074     6371.7700       4.53392565E-02
    1075     6374.2603       4.43370268E-02
    1076     6376.7500       4.38631848E-02
    1077     6379.2402       4.30740491E-02
    1078     6381.7300       4.22519296E-02
    1079     6384.2202       4.18922827E-02
    1080     6386.7100       4.10688408E-02
    1081     6389.2002       4.03317288E-02
    1082     6391.6899       4.01580036E-02
    1083     6394.1802       3.91564369E-02
    1084     6396.6699       3.87933329E-02
    1085     6399.1602       3.80502269E-02
    1086     6401.6499       3.78329232E-02
    1087     6404.1401       3.72265913E-02
    1088     6406.6299       3.62455957E-02
    1089     6409.1201       3.60365137E-02
    1090     6411.6099       3.53600271E-02
    1091     6414.1001       3.48797292E-02
    1092     6416.5898       3.43377665E-02
    1093     6419.0801       3.40147465E-02
    1094     6421.5698       3.33230123E-02
    1095     6424.0601       3.28913964E-02
    1096     6426.5498       3.24304923E-02
    1097     6429.0400       3.17314975E-02
    1098     6431.5298       3.12719271E-02
    1099     6434.0200       3.08364145E-02
    1100     6436.5103       3.03033367E-02
    1101     6439.0000       2.98863985E-02
    1102     6441.4902       2.95704734E-02
    1103     6443.9800       2.88901739E-02
    1104     6446.4702       2.82944664E-02
    1105     6448.9600       2.78194249E-02
    1106     6451.4502       2.74586566E-02
    1107     6453.9399       2.70796753E-02
    1108     6456.4302       2.63511837E-02
    1109     6458.9199       2.60420330E-02
    1110     6461.4102       2.57766470E-02
    1111     6463.8999       2.52643563E-02
    1112     6466.3901       2.50167027E-02
    1113     6468.8799       2.46287510E-02
    1114     6471.3701       2.41169706E-02
    1115     6473.8599       2.37196013E-02
    1116     6476.3501       2.33346932E-02
    1117     6478.8398       2.31316406E-02
    1118     6481.3301       2.24794745E-02
    1119     6483.8198       2.22402830E-02
    1120     6486.3101       2.19130963E-02
    1121     6488.7998       2.16142666E-02
    1122     6491.2900       2.11074110E-02
    1123     6493.7798       2.09549032E-02
    1124     6496.2700       2.04940774E-02
    1125     6498.7603       2.00710427E-02
    1126     6501.2500       1.97404008E-02
    1127     6503.7402       1.94052048E-02
    1128     6506.2300       1.89766996E-02
    1129     6508.7202       1.88236367E-02
    1130     6511.2100       1.84266083E-02
    1131     6513.7002       1.83407255E-02
    1132     6516.1899       1.78102031E-02
    1133     6518.6802       1.73956249E-02
    1134     6521.1699       1.72871184E-02
    1135     6523.6602       1.70076434E-02
    1136     6526.1499       1.66758224E-02
    1137     6528.6401       1.63216945E-02
    1138     6531.1299       1.61024816E-02
    1139     6533.6201       1.58017501E-02
    1140     6536.1099       1.56203378E-02
    1141     6538.6001       1.52818933E-02
    1142     6541.0898       1.49253234E-02
    1143     6543.5801       1.48673523E-02
    1144     6546.0698       1.45567693E-02
    1145     6548.5601       1.43618016E-02
    1146     6551.0498       1.41573977E-02
    1147     6553.5400       1.38700744E-02
    1148     6556.0298       1.34236533E-02
    1149     6558.5200       1.34294434E-02
    1150     6561.0103       1.30224582E-02
    1151     6563.5000       1.29384305E-02
    1152     6565.9902       1.26412306E-02
    1153     6568.4800       1.23958793E-02
    1154     6570.9702       1.22134220E-02
    1155     6573.4600       1.20067224E-02
    1156     6575.9502       1.17515186E-02
    1157     6578.4399       1.15169939E-02
    1158     6580.9302       1.13375075E-02
    1159     6583.4199       1.11630252E-02
    1160     6585.9102       1.08903553E-02
    1161     6588.3999       1.07295644E-02
    1162     6590.8901       1.05474424E-02
    1163     6593.3799       1.02973580E-02
    1164     6595.8701       1.02860071E-02
    1165     6598.3599       9.94834118E-03
    1166     6600.8501       9.71107464E-03
    1167     6603.3398       9.45787877E-03
    1168     6605.8301       9.44963377E-03
    1169     6608.3198       9.25611053E-03
    1170     6610.8101       9.21870396E-03
    1171     6613.2998       8.98411684E-03
    1172     6615.7900       8.89693573E-03
    1173     6618.2798       8.60370509E-03
    1174     6620.7700       8.37815739E-03
    1175     6623.2603       8.35274905E-03
    1176     6625.7500       8.26537609E-03
    1177     6628.2402       7.93894473E-03
    1178     6630.7300       7.91090354E-03
    1179     6633.2202       7.73299020E-03
    1180     6635.7100       7.58908642E-03
    1181     6638.2002       7.39489216E-03
    1182     6640.6899       7.29747210E-03
    1183     6643.1802       7.16922851E-03
    1184     6645.6699       7.05207419E-03
    1185     6648.1602       6.92551490E-03
    1186     6650.6499       6.74276892E-03
    1187     6653.1401       6.65493961E-03
    1188     6655.6299       6.61397167E-03
    1189     6658.1201       6.54367730E-03
    1190     6660.6099       6.34161942E-03
    1191     6663.1001       6.19620550E-03
    1192     6665.5898       6.14735857E-03
    1193     6668.0801       6.03082497E-03
    1194     6670.5698       5.79408649E-03
    1195     6673.0601       5.78429084E-03
    1196     6675.5498       5.58735058E-03
    1197     6678.0400       5.58647793E-03
    1198     6680.5298       5.44652855E-03
    1199     6683.0200       5.29410364E-03
    1200     6685.5103       5.18416846E-03
    1201     6688.0000       5.08579239E-03
    1202     6690.4902       5.02307247E-03
    1203     6692.9800       4.92876489E-03
    1204     6695.4702       4.87575401E-03
    1205     6697.9600       4.72576078E-03
    1206     6700.4502       4.71224263E-03
    1207     6702.9399       4.68848925E-03
    1208     6705.4302       4.52072779E-03
    1209     6707.9199       4.42801975E-03
    1210     6710.4102       4.28804196E-03
    1211     6712.8999       4.24249889E-03
    1212     6715.3901       4.19809949E-03
    1213     6717.8799       4.18465165E-03
    1214     6720.3701       4.03519068E-03
    1215     6722.8599       3.95432161E-03
    1216     6725.3501       3.89547064E-03
    1217     6727.8398       3.81125230E-03
    1218     6730.3301       3.75895295E-03
    1219     6732.8198       3.68554145E-03
    1220     6735.3101       3.57260252E-03
    1221     6737.7998       3.52334464E-03
    1222     6740.2900       3.49223637E-03
    1223     6742.7798       3.43102869E-03
    1224     6745.2700       3.32317082E-03
    1225     6747.7603       3.27874976E-03
    1226     6750.2500       3.28283338E-03
    1227     6752.7402       3.14052776E-03
    1228     6755.2300       3.06522590E-03
    1229     6757.7202       3.13645788E-03
    1230     6760.2100       3.01965233E-03
    1231     6762.7002       2.97541264E-03
    1232     6765.1899       2.85003916E-03
    1233     6767.6802       2.87514646E-03
    1234     6770.1699       2.76561501E-03
    1235     6772.6602       2.77764630E-03
    1236     6775.1499       2.72812881E-03
    1237     6777.6401       2.65101041E-03
    1238     6780.1299       2.53499090E-03
    1239     6782.6201       2.44469452E-03
    1240     6785.1099       2.46007228E-03
    1241     6787.6001       2.43396405E-03
    1242     6790.0898       2.38485867E-03
    1243     6792.5801       2.38435715E-03
    1244     6795.0698       2.30919616E-03
    1245     6797.5601       2.31806748E-03
    1246     6800.0498       2.20149662E-03
    1247     6802.5400       2.24589743E-03
    1248     6805.0298       2.20142677E-03
    1249     6807.5200       2.15137471E-03
    1250     6810.0103       2.12428160E-03
    1251     6812.5000       2.04012939E-03
    1252     6814.9902       1.95645448E-03
    1253     6817.4800       1.94886490E-03
    1254     6819.9702       1.90371461E-03
    1255     6822.4600       1.89959048E-03
    1256     6824.9502       1.80431758E-03
    1257     6827.4399       1.75653165E-03
    1258     6829.9302       1.78618298E-03
    1259     6832.4199       1.67164439E-03
    1260     6834.9102       1.74739480E-03
    1261     6837.3999       1.68408290E-03
    1262     6839.8901       1.67466723E-03
    1263     6842.3799       1.62051211E-03
    1264     6844.8701       1.58699462E-03
    1265     6847.3599       1.53191853E-03
    1266     6849.8501       1.59254530E-03
    1267     6852.3398       1.51554833E-03
    1268     6854.8301       1.46751886E-03
    1269     6857.3198       1.43922283E-03
    1270     6859.8101       1.40831526E-03
    1271     6862.2998       1.34174805E-03
    1272     6864.7900       1.35602755E-03
    1273     6867.2798       1.34123873E-03
    1274     6869.7700       1.29943225E-03
    1275     6872.2603       1.31882727E-03
    1276     6874.7500       1.30558084E-03
    1277     6877.2402       1.25427288E-03
    1278     6879.7300       1.27731240E-03
    1279     6882.2202       1.28016598E-03
    1280     6884.7100       1.12691626E-03
    1281     6887.2002       1.15354685E-03
    1282     6889.6899       1.15718949E-03
    1283     6892.1802       1.10114703E-03
    1284     6894.6699       1.14032300E-03
    1285     6897.1602       1.12719100E-03
    1286     6899.6499       1.12022599E-03
    1287     6902.1401       1.08331267E-03
    1288     6904.6299       1.06787612E-03
    1289     6907.1201       1.04316871E-03
    1290     6909.6099       1.01672602E-03
    1291     6912.1001       9.54422925E-04
    1292     6914.5898       1.01860566E-03
    1293     6917.0801       9.74005030E-04
    1294     6919.5698       9.38425655E-04
    1295     6922.0601       9.62337188E-04
    1296     6924.5498       9.28249210E-04
    1297     6927.0400       9.18810605E-04
    1298     6929.5298       9.23669315E-04
    1299     6932.0200       9.07742535E-04
    1300     6934.5103       9.06942529E-04
    1301     6937.0000       8.63979862E-04
    1302     6939.4902       8.87785107E-04
    1303     6941.9800       8.51703517E-04
    1304     6944.4702       8.25324387E-04
    1305     6946.9600       8.28517135E-04
    1306     6949.4502       8.16822750E-04
    1307     6951.9399       8.04730982E-04
    1308     6954.4302       7.58881215E-04
    1309     6956.9199       7.75776105E-04
    1310     6959.4102       7.87675264E-04
    1311     6961.8999       7.05814571E-04
    1312     6964.3901       7.27646053E-04
    1313     6966.8799       7.31241656E-04
    1314     6969.3701       7.09344575E-04
    1315     6971.8599       6.93455571E-04
    1316     6974.3501       7.08499923E-04
    1317     6976.8398       6.80064026E-04
    1318     6979.3301       7.11804838E-04
    1319     6981.8198       6.48093526E-04
    1320     6984.3101       6.24176115E-04
    1321     6986.7998       6.48996560E-04
    1322     6989.2900       6.49285037E-04
    1323     6991.7798       6.17489044E-04
    1324     6994.2700       6.42094994E-04
    1325     6996.7603       5.99177205E-04
    1326     6999.2500       6.23581291E-04
    1327     7001.7402       5.92155091E-04
    1328     7004.2300       5.99846302E-04
    1329     7006.7202       5.83679241E-04
    1330     7009.2100       5.61792869E-04
    1331     7011.7002       5.47080417E-04
    1332     7014.1899       5.68582502E-04
    1333     7016.6802       4.92128078E-04
    1334     7019.1699       5.60587039E-04
    1335     7021.6602       5.57632186E-04
    1336     7024.1499       4.95762157E-04
    1337     7026.6401       5.29474462E-04
    1338     7029.1299       5.58381435E-04
    1339     7031.6201       5.39529370E-04
    1340     7034.1099       5.31700789E-04
    1341     7036.6001       4.68452345E-04
    1342     7039.0898       4.94752661E-04
    1343     7041.5801       4.97968984E-04
    1344     7044.0698       4.68709302E-04
    1345     7046.5601       4.72075364E-04
    1346     7049.0498       4.70069994E-04
    1347     7051.5400       4.59720381E-04
    1348     7054.0298       4.79052018E-04
    1349     7056.5200       4.31375869E-04
    1350     7059.0103       4.77684778E-04
    1351     7061.5000       4.71440551E-04
    1352     7063.9902       4.90344712E-04
    1353     7066.4800       4.46459861E-04
    1354     7068.9702       4.66842612E-04
    1355     7071.4600       4.16496827E-04
    1356     7073.9502       4.24771104E-04
    1357     7076.4399       4.49779036E-04
    1358     7078.9302       4.58645285E-04
    1359     7081.4199       4.13458969E-04
    1360     7083.9102       3.92110931E-04
    1361     7086.3999       4.45555488E-04
    1362     7088.8901       3.99515877E-04
    1363     7091.3799       3.97569296E-04
    1364     7093.8701       3.92825925E-04
    1365     7096.3599       4.16556839E-04
    1366     7098.8501       3.57334386E-04
    1367     7101.3398       3.95923562E-04
    1368     7103.8301       4.11005516E-04
    1369     7106.3198       3.83263483E-04
    1370     7108.8101       4.24141763E-04
    1371     7111.2998       3.65678075E-04
    1372     7113.7900       3.74355383E-04
    1373     7116.2798       3.86016996E-04
    1374     7118.7700       3.71544331E-04
    1375     7121.2603       3.96725198E-04
    1376     7123.7500       3.43619962E-04
    1377     7126.2402       4.21848817E-04
    1378     7128.7300       3.96898016E-04
    1379     7131.2202       3.93291004E-04
    1380     7133.7100       3.75192671E-04
    1381     7136.2002       3.77804128E-04
    1382     7138.6899       3.91942100E-04
    1383     7141.1802       3.68288951E-04
    1384     7143.6699       3.54949851E-04
    1385     7146.1602       3.71191738E-04
    1386     7148.6499       3.55039141E-04
    1387     7151.1401       3.87114356E-04
    1388     7153.6299       3.61065089E-04
    1389     7156.1201       3.68086854E-04
    1390     7158.6099       3.58613324E-04
    1391     7161.1001       3.47558700E-04
    1392     7163.5898       3.53492855E-04
    1393     7166.0801       3.67830537E-04
    1394     7168.5698       3.74446274E-04
    1395     7171.0601       3.54146468E-04
    1396     7173.5498       3.60187434E-04
    1397     7176.0400       3.46046989E-04
    1398     7178.5298       3.45422566E-04
    1399     7181.0200       3.43747990E-04
    1400     7183.5103       3.52984236E-04
    1401     7186.0000       3.57290759E-04
    1402     7188.4902       3.27871501E-04
    1403     7190.9800       3.10884498E-04
    1404     7193.4702       3.42105894E-04
    1405     7195.9600       3.51831724E-04
    1406     7198.4502       3.32553114E-04
    1407     7200.9399       3.11996875E-04
    1408     7203.4302       3.56820994E-04
    1409     7205.9199       3.29618051E-04
    1410     7208.4102       3.35694378E-04
    1411     7210.8999       3.25382309E-04
    1412     7213.3901       3.11386888E-04
    1413     7215.8799       3.52744944E-04
    1414     7218.3701       3.40425817E-04
    1415     7220.8599       3.57844634E-04
    1416     7223.3501       3.29053990E-04
    1417     7225.8398       3.27582820E-04
    1418     7228.3301       3.05817259E-04
    1419     7230.8198       3.12278629E-04
    1420     7233.3101       3.22293665E-04
    1421     7235.7998       3.02750967E-04
    1422     7238.2900       3.23184766E-04
    1423     7240.7798       3.08903167E-04
    1424     7243.2700       3.17161903E-04
    1425     7245.7603       3.27915594E-04
    1426     7248.2500       3.35662102E-04
    1427     7250.7402       3.18534847E-04
    1428     7253.2300       3.41125502E-04
    1429     7255.7202       3.05199501E-04
    1430     7258.2100       3.20458697E-04
    1431     7260.7002       3.20940802E-04
    1432     7263.1899       3.38469166E-04
    1433     7265.6802       3.09660303E-04
    1434     7268.1699       3.12152260E-04
    1435     7270.6602       3.12662072E-04
    1436     7273.1499       3.41200212E-04
    1437     7275.6401       2.83189875E-04
    1438     7278.1299       2.96427694E-04
    1439     7280.6201       3.22047359E-04
    1440     7283.1099       3.08749499E-04
    1441     7285.6001       2.88567040E-04
    1442     7288.0898       2.86316848E-04
    1443     7290.5801       2.90662429E-04
    1444     7293.0698       2.98755360E-04
    1445     7295.5601       2.98573112E-04
    1446     7298.0498       3.17640137E-04
    1447     7300.5400       3.21423373E-04
    1448     7303.0298       3.16916499E-04
    1449     7305.5200       2.94384488E-04
    1450     7308.0103       2.82939436E-04
    1451     7310.5000       3.02958942E-04
    1452     7312.9902       2.89997086E-04
    1453     7315.4800       2.87761010E-04
    1454     7317.9702       3.10050818E-04
    1455     7320.4600       2.97925202E-04
    1456     7322.9502       3.01914581E-04
    1457     7325.4399       2.88746087E-04
    1458     7327.9302       2.89199204E-04
    1459     7330.4199       2.80031381E-04
    1460     7332.9102       2.96891638E-04
    1461     7335.3999       2.75027473E-04
    1462     7337.8901       3.03764624E-04
    1463     7340.3799       2.68144358E-04
    1464     7342.8701       2.99137348E-04
    1465     7345.3599       2.83593719E-04
    1466     7347.8501       2.64285773E-04
    1467     7350.3398       2.69271724E-04
    1468     7352.8301       3.09164374E-04
    1469     7355.3198       2.86731345E-04
    1470     7357.8101       2.79140833E-04
    1471     7360.2998       2.76616571E-04
    1472     7362.7900       2.70238379E-04
    1473     7365.2798       2.80214124E-04
    1474     7367.7700       2.49967532E-04
    1475     7370.2603       2.84359470E-04
    1476     7372.7500       3.05499270E-04
    1477     7375.2402       2.66414048E-04
    1478     7377.7300       2.76735140E-04
    1479     7380.2202       2.98213388E-04
    1480     7382.7100       3.06650414E-04
    1481     7385.2002       3.03994777E-04
    1482     7387.6899       2.68808886E-04
    1483     7390.1802       2.68996169E-04
    1484     7392.6699       2.88229232E-04
    1485     7395.1602       3.19851621E-04
    1486     7397.6499       2.87287490E-04
    1487     7400.1401       2.67607800E-04
    1488     7402.6299       2.43992487E-04
    1489     7405.1201       2.37742701E-04
    1490     7407.6099       2.82474619E-04
    1491     7410.1001       2.70450051E-04
    1492     7412.5898       2.84623238E-04
    1493     7415.0801       2.77968240E-04
    1494     7417.5698       2.62364454E-04
    1495     7420.0601       2.78984138E-04
    1496     7422.5498       2.50604353E-04
    1497     7425.0400       2.29276542E-04
    1498     7427.5298       2.37408560E-04
    1499     7430.0200       2.82791443E-04
    1500     7432.5103       2.79941713E-04
    1501     7435.0000       2.64431816E-04
    1502     7437.4902       2.63819529E-04
    1503     7439.9800       2.56675703E-04
